contract_type,detail_url,job_type,location,salary,title
Permanent,/jobs/research-manager-qualitative-quantitative/52234596?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£50,000 - £55,000 per annum",Research Manager - Qualitative & Quantitative
Permanent,/jobs/implementation-specialist/52237135?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£40,000 - £45,000 per annum",Implementation Specialist
Contract,/jobs/interim-head-of-data-science-6-months-remote/52120569?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,Salary negotiable,Interim Head of Data Science - 6 Months - Remote
Permanent,/jobs/lead-digital-analytics-manager/52151861?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£85,000 - £90,000 per annum",Lead Digital Analytics Manager
Permanent,/jobs/national-security-principal-analyst/52203719?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£51,824 - £65,089 per annum",National Security Principal Analyst
Permanent,/jobs/tm1-developer/52243355?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£60,000 - £75,000 per annum",TM1 Developer
Permanent,/jobs/reporting-analyst-programmer-c-sql/52004812?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Exeter,"£35,000 - £40,000 per annum",Reporting Analyst / Programmer (C# /SQL) 
Permanent,/jobs/network-engineer-meraki/52191608?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Bristol,"£39,000 - £41,500 per annum",Network Engineer - Meraki
Permanent,/jobs/data-scientist-mid-lead/52214568?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,Gloucestershire,"£55,000 - £100,000 per annum",Data Scientist Mid - Lead
Permanent,/jobs/implementation-specialist/52151609?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D74,full-time,London,"£40,000 - £45,000 per annum",Implementation Specialist
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/implementation-specialist/52022602?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£40,000 - £45,000 per annum",Implementation Specialist
Permanent,/jobs/implementation-specialist/52151609?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£40,000 - £45,000 per annum",Implementation Specialist
Permanent,/jobs/implementation-specialist/52111402?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£40,000 - £45,000 per annum",Implementation Specialist
Permanent,/jobs/application-developer/52191454?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Birmingham,"£40,000 - £50,000 per annum, negotiable",Application Developer
Permanent,/jobs/it-systems-specialist-entry-level-2-year-ftc/52104744?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Basildon,"£40,000 - £55,000 per annum",IT Systems Specialist Entry Level - 2 Year FTC
Permanent,/jobs/system-support/52185922?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Aberdeen,Salary negotiable,System Support
Permanent,/jobs/lead-application-developer-appian-low-code/52137602?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Birmingham,"£60,000 - £70,000 per annum","Lead Application Developer appian, low-code"
Contract,/jobs/market-researcher/52190776?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,£220 - £300 per day,Market Researcher 
Permanent,/jobs/associate/52146030?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Twickenham,"£26,000 - £38,000 per annum",Associate 
Temporary,/jobs/senior-systems-control-officer/52204394?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Bexleyheath,"£19.25 - £23.92 per hour, inc benefits",Senior Systems Control Officer
Permanent,/jobs/senior-fp-a-analyst/52184052?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Bracknell,"£60,000 - £68,000 per annum",Senior FP&A Analyst
Permanent,/jobs/cto/52049982?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£120,000 - £140,000 per annum",CTO
Temporary,/jobs/software-asset-management-specialist-ftc/52127817?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Ireland,"£38,000 - £45,000 per annum",Software Asset Management Specialist FTC
Permanent,/jobs/azure-devops-engineer-sre/52190299?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Eastleigh,"£65,000 - £75,000 per annum",Azure DevOps Engineer / SRE
Permanent,/jobs/power-platform-consultant-remote/52216726?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£45,000 - £60,000 per annum",Power Platform Consultant - Remote
Permanent,/jobs/digital-analytics-executive/52170109?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Woking,"£27,000 - £35,000 per annum",Digital Analytics Executive
Permanent,/jobs/software-development-engineer-test-betting-gaming/52227908?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£65,000 - £80,000 per annum, inc benefits",Software Development Engineer Test - betting/gaming
Permanent,/jobs/senior-technical-support-engineer/52076976?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Staines-upon-Thames,"£50,000 - £70,000 per annum",Senior Technical Support Engineer
Contract,/jobs/sharepoint-specialist/52183704?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Ireland,£400 - £525 per day,SharePoint Specialist
Permanent,/jobs/prudential-risk-senior-analyst/52174703?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£50,000 - £70,000 per annum",Prudential Risk Senior Analyst
Permanent,/jobs/linux-administrator/52021883?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£45,000 - £50,000 per annum, inc benefits, pro-rata",Linux Administrator
Permanent,/jobs/senior-marketing-analytics-manager/52134909?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Swindon,"£50,000 - £60,000 per annum",Senior Marketing Analytics Manager
Permanent,/jobs/ict-systems-administrator-and-developer/52160549?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£65,000 - £75,001 per annum",ICT Systems Administrator and Developer
Permanent,/jobs/trainee-ms-dynamics-consultant/52199337?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Scunthorpe,"£25,000 - £30,000 per annum",Trainee MS Dynamics Consultant
Permanent,/jobs/digital-analytics-manager/52022664?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£60,000 - £65,000 per annum",Digital Analytics Manager
Permanent,/jobs/financial-planning-analyst-manager/52182572?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Bristol,"£65,000 - £68,000 per annum",Financial Planning & Analyst Manager
Permanent,/jobs/net-developer/52003683?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Edinburgh,Salary negotiable,.NET Developer
Permanent,/jobs/senior-metals-risk-analyst/52087091?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,Competitive salary,Senior Metals Risk Analyst 
Temporary,/jobs/research-fellow-in-digital-sustainability/52208102?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Brighton,"£18.43 per hour, inc benefits",Research Fellow in Digital Sustainability
Contract,/jobs/algorithm-developer/52143521?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,London,"£850 - £1,091 per day",Algorithm Developer
Contract,/jobs/tender-specialist/52119202?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Milton Keynes,Salary not specified,Tender Specialist
Contract,/jobs/senior-test-automation-engineer/52242276?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Taunton,"£600 per day, pro-rata",Senior Test Automation Engineer
Permanent,/jobs/power-platform-consultant-remote/52219021?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Manchester,"£40,000 - £60,000 per annum",Power Platform Consultant - Remote
Contract,/jobs/full-stack-developer-c-net/52234084?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Canary Wharf,"£650 - £750 per day, inc benefits",Full Stack Developer - C# .Net
Permanent,/jobs/principle-qa-engineer/52004511?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D75,full-time,Edinburgh,Salary negotiable,Principle QA Engineer
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Temporary,/jobs/it-data-analyst/52212140?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Manchester,£18.10 per hour,IT Data Analyst
Permanent,/jobs/principle-qa-engineer/52004511?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Edinburgh,Salary negotiable,Principle QA Engineer
Contract,/jobs/operation-resilience-analyst-admin/52200632?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Dublin,£350 - £400 per day,Operation Resilience Analyst/Admin
Contract,/jobs/gis-developer/52002611?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,West Yorkshire,£500 - £700 per day,GIS Developer
Permanent,/jobs/corporation-tax-analyst-remote/52135259?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,London,"£45,000 - £55,000 per annum",Corporation Tax Analyst Remote
Permanent,/jobs/salesforce-developer/52114153?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Northampton,"£65,000 - £80,000 per annum, inc benefits",Salesforce Developer
Permanent,/jobs/c-senior-developer/52022363?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Manchester,"£60,000 - £70,000 per annum",C# Senior Developer
Permanent,/jobs/senior-insight-manager-retail-media/52090934?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Leeds,"£50,000 - £65,000 per annum",Senior Insight Manager  Retail Media
Permanent,/jobs/salesforce-developer/52071161?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Northampton,"£65,000 - £80,000 per annum, inc benefits",Salesforce Developer
Permanent,/jobs/test-technician/52059783?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Cwmbran,"£27,000 - £32,000 per annum",Test Technician
Permanent,/jobs/automation-test-engineer/52192640?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Knutsford,"£50,000 per annum",Automation Test Engineer
Permanent,/jobs/automation-test-engineer/52214648?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Leeds,"£50,000 per annum",Automation Test Engineer
Permanent,/jobs/salesforce-developer/52153152?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Northampton,"£65,000 - £80,000 per annum, inc benefits",Salesforce Developer
Permanent,/jobs/service-desk-analyst-apprentice/52147330?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Gateshead,"£17,000 per annum",Service Desk Analyst Apprentice
Permanent,/jobs/sysad/52101477?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,London,"£30,000 - £45,000 per annum",SysAd
Permanent,/jobs/net-c-developer-wpf/52205684?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Salford,"£45,000 - £50,000 per annum",.NET C# Developer-WPF
Permanent,/jobs/php-developer/52205750?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Salford,"£45,000 - £50,000 per annum",PHP Developer
Contract,/jobs/qa-engineer/52003054?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Birmingham,£350 - £400 per day,QA Engineer
Permanent,/jobs/graduate-technical-engineers-ai-data-science-machine-learning/52241511?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Slough,"£37,000 - £38,000 per annum","Graduate Technical Engineers.  AI, Data Science, Machine Learning,"
Contract,/jobs/qa-engineer/52003052?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Birmingham,£350 - £400 per day,QA Engineer
Permanent,/jobs/systems-developer-sql-dba-erp-crystal-reports/52137753?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Stratford-upon-Avon,"£40,000 - £50,000 per annum, inc benefits","Systems Developer SQL DBA, ERP, Crystal Reports"
Permanent,/jobs/automation-test-engineer/52072053?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Bolton,"£50,000 per annum",Automation Test Engineer
Permanent,/jobs/pl-sql-support/52188260?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Liverpool,"£38,205 - £44,264 per annum, inc benefits",PL/SQL Support
Permanent,/jobs/test-automation-engineer/52146181?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Finland,"£48,000 - £72,000 per annum",Test Automation Engineer
Permanent,/jobs/global-research-analyst-hybrid-working/52239845?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,London,"£38,000 - £43,000 per annum",Global Research Analyst - Hybrid working
Contract,/jobs/contract-lead-test-engineer/52185870?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,London,Salary negotiable,Contract Lead Test Engineer
Permanent,/jobs/customer-success-manager-software-implementation/52212714?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,New Works,"£40,000 - £50,000 per annum",Customer Success Manager (Software Implementation)
Permanent,/jobs/gb-sales-operations-analyst-x2/52213228?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,London,Competitive salary,GB Sales Operations Analyst x2
Temporary,/jobs/financial-planning-analysis-fp-a-analyst/52194058?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Colchester,"£75,000 - £90,000 per annum",Financial Planning & Analysis FP&A Analyst
Permanent,/jobs/fp-a-analyst-part-qualified/52198248?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Bexhill-on-Sea,"£40,000 - £50,000 per annum",FP&A Analyst - Part Qualified
Permanent,/jobs/systems-engineer-radar/52189726?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Farnborough,Salary negotiable,Systems Engineer (Radar)
Permanent,/jobs/junior-windows-systems-specialist/51965362?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Nottingham,Salary negotiable,Junior Windows Systems Specialist
Permanent,/jobs/d365-developer/52027203?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Manchester,"£57,000 - £67,000 per annum",D365 Developer
Permanent,/jobs/ict-systems-developer/52242078?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Blackburn,"£33,114 per annum",ICT Systems Developer
Permanent,/jobs/client-finance-analyst-industry-aca-training/52161535?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,London,"£26,000 - £35,000 per annum",Client Finance Analyst (Industry ACA Training)
Permanent,/jobs/treasury-controls-analyst-north-west-england-city/52171898?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D76,full-time,Manchester Airport,Salary negotiable,Treasury Controls Analyst - North West England (City)
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
Contract,/jobs/data-governance-analyst/52168319?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D77,full-time,Netherlands,€95 - €110 per hour,Data Governance Analyst
Permanent,/jobs/risk-data-analyst/52190438?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D77,full-time,Loughborough,Competitive salary,Risk Data Analyst
Permanent,/jobs/analyst-communications-and-engagement-solutions/52134219?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D77,full-time,London,Competitive salary,Analyst - Communications and Engagement Solutions
Permanent,/jobs/pre-sales-installation-analyst-digital-production-print/52060005?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D77,full-time,Derbyshire,"£35,000 - £45,000 per annum",Pre-Sales & Installation Analyst Digital Production Print
Permanent,/jobs/pricing-analyst-air-sea-and-road/52020908?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D77,full-time,Sunbury-on-Thames,Salary negotiable,"Pricing Analyst (Air, Sea and Road)"
Permanent,/jobs/corporation-tax-specialist-senior-analyst-remote/52186342?source=searchResults&filter=%2Fjobs%2Fdata-analyst-jobs%3Fpageno%3D77,full-time,Bracknell,"£45,000 - £55,000 per annum",Corporation Tax Specialist/Senior Analyst Remote
